Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2025-01-31,6:43 AM,42 °F,42 °F,100 %,NE,13 mph,0 mph,28.71 in,0.0 in,Mist
2025-01-31,6:50 AM,43 °F,43 °F,100 %,NE,12 mph,0 mph,28.71 in,0.0 in,Light Rain
2025-01-31,6:52 AM,42 °F,42 °F,100 %,NNE,10 mph,0 mph,28.71 in,0.0 in,Light Rain
2025-01-31,7:03 AM,42 °F,42 °F,100 %,NE,13 mph,0 mph,28.71 in,0.0 in,Mist
2025-01-31,7:10 AM,41 °F,41 °F,100 %,ENE,13 mph,0 mph,28.71 in,0.0 in,Mist
2025-01-31,7:52 AM,41 °F,41 °F,100 %,ENE,7 mph,0 mph,28.74 in,0.0 in,Rain
2025-01-31,8:18 AM,42 °F,40 °F,92 %,NE,12 mph,0 mph,28.75 in,0.0 in,Light Rain
2025-01-31,8:38 AM,41 °F,40 °F,96 %,NE,12 mph,0 mph,28.76 in,0.1 in,Heavy Rain
2025-01-31,8:49 AM,41 °F,39 °F,93 %,NE,13 mph,0 mph,28.77 in,0.1 in,Rain
2025-01-31,8:52 AM,41 °F,40 °F,96 %,NE,10 mph,0 mph,28.77 in,0.1 in,Rain
2025-01-31,9:49 AM,39 °F,39 °F,100 %,NE,16 mph,0 mph,28.77 in,0.1 in,Light Rain
2025-01-31,9:52 AM,40 °F,39 °F,97 %,NE,16 mph,0 mph,28.77 in,0.1 in,Light Rain
2025-01-31,10:52 AM,40 °F,37 °F,89 %,NNE,15 mph,0 mph,28.81 in,0.0 in,Cloudy
2025-01-31,11:52 AM,40 °F,34 °F,79 %,NNE,17 mph,0 mph,28.82 in,0.0 in,Cloudy
2025-01-31,12:52 PM,42 °F,33 °F,70 %,NNE,18 mph,26 mph,28.85 in,0.0 in,Mostly Cloudy
2025-01-31,1:52 PM,47 °F,34 °F,61 %,NNE,21 mph,0 mph,28.87 in,0.0 in,Fair / Windy
2025-01-31,2:52 PM,49 °F,32 °F,52 %,NNE,21 mph,28 mph,28.90 in,0.0 in,Fair / Windy
2025-01-31,3:52 PM,50 °F,30 °F,46 %,N,20 mph,0 mph,28.94 in,0.0 in,Fair
2025-01-31,4:52 PM,50 °F,28 °F,43 %,NNE,13 mph,0 mph,28.99 in,0.0 in,Fair
2025-01-31,5:52 PM,47 °F,25 °F,42 %,N,13 mph,0 mph,29.04 in,0.0 in,Fair
2025-01-31,6:52 PM,43 °F,25 °F,49 %,N,12 mph,0 mph,29.09 in,0.0 in,Fair
2025-01-31,7:52 PM,39 °F,25 °F,57 %,N,9 mph,0 mph,29.12 in,0.0 in,Fair
2025-01-31,8:52 PM,38 °F,24 °F,57 %,N,8 mph,0 mph,29.16 in,0.0 in,Fair
2025-01-31,9:52 PM,30 °F,23 °F,75 %,NW,8 mph,0 mph,29.19 in,0.0 in,Fair
2025-01-31,10:52 PM,32 °F,23 °F,69 %,N,9 mph,0 mph,29.21 in,0.0 in,Fair
2025-01-31,11:52 PM,34 °F,24 °F,67 %,NNE,9 mph,0 mph,29.22 in,0.0 in,Fair
2025-01-31,12:52 AM,33 °F,25 °F,72 %,NNE,7 mph,0 mph,29.26 in,0.0 in,Fair
2025-02-01,1:52 AM,30 °F,23 °F,75 %,E,7 mph,0 mph,29.26 in,0.0 in,Fair
2025-02-01,2:52 AM,28 °F,22 °F,78 %,E,8 mph,0 mph,29.26 in,0.0 in,Fair
2025-02-01,3:52 AM,27 °F,22 °F,81 %,E,7 mph,0 mph,29.27 in,0.0 in,Fair
2025-02-01,4:52 AM,27 °F,23 °F,85 %,E,8 mph,0 mph,29.29 in,0.0 in,Fair
2025-02-01,5:52 AM,28 °F,24 °F,85 %,E,10 mph,0 mph,29.28 in,0.0 in,Fair
2025-02-01,6:52 AM,28 °F,23 °F,81 %,ESE,13 mph,0 mph,29.30 in,0.0 in,Fair
2025-02-01,7:52 AM,28 °F,23 °F,81 %,ESE,15 mph,0 mph,29.32 in,0.0 in,Fair
2025-02-01,8:52 AM,28 °F,25 °F,88 %,ESE,9 mph,0 mph,29.33 in,0.0 in,Fair
2025-02-01,9:52 AM,31 °F,27 °F,85 %,SE,16 mph,0 mph,29.33 in,0.0 in,Fair
2025-02-01,10:52 AM,33 °F,28 °F,82 %,SE,15 mph,24 mph,29.34 in,0.0 in,Fair
2025-02-01,11:52 AM,34 °F,27 °F,75 %,SE,21 mph,30 mph,29.32 in,0.0 in,Partly Cloudy / Windy
2025-02-01,12:52 PM,35 °F,27 °F,72 %,SE,22 mph,33 mph,29.28 in,0.0 in,Fair / Windy
2025-02-01,1:52 PM,36 °F,28 °F,73 %,SE,23 mph,30 mph,29.24 in,0.0 in,Partly Cloudy / Windy
2025-02-01,2:52 PM,35 °F,28 °F,76 %,SE,18 mph,30 mph,29.18 in,0.0 in,Partly Cloudy
2025-02-01,3:52 PM,36 °F,28 °F,73 %,SE,22 mph,32 mph,29.13 in,0.0 in,Fair / Windy
2025-02-01,4:52 PM,35 °F,29 °F,78 %,ESE,21 mph,31 mph,29.10 in,0.0 in,Mostly Cloudy / Windy
2025-02-01,5:12 PM,35 °F,29 °F,78 %,SE,21 mph,31 mph,29.09 in,0.0 in,Partly Cloudy / Windy
2025-02-01,5:52 PM,35 °F,29 °F,78 %,ESE,15 mph,26 mph,29.07 in,0.0 in,Partly Cloudy
2025-02-01,6:52 PM,34 °F,29 °F,82 %,ESE,15 mph,0 mph,29.06 in,0.0 in,Fair
2025-02-01,7:52 PM,35 °F,29 °F,78 %,SE,15 mph,0 mph,29.08 in,0.0 in,Partly Cloudy
2025-02-01,8:02 PM,35 °F,29 °F,78 %,SSE,14 mph,24 mph,29.08 in,0.0 in,Mostly Cloudy
2025-02-01,8:52 PM,35 °F,30 °F,82 %,SE,16 mph,26 mph,29.07 in,0.0 in,Mostly Cloudy
2025-02-01,9:01 PM,35 °F,30 °F,82 %,SE,17 mph,28 mph,29.06 in,0.0 in,Mostly Cloudy
2025-02-01,9:52 PM,35 °F,30 °F,82 %,SE,15 mph,0 mph,29.05 in,0.0 in,Cloudy
2025-02-01,10:52 PM,35 °F,31 °F,85 %,SSE,14 mph,28 mph,29.03 in,0.0 in,Cloudy
2025-02-01,11:52 PM,35 °F,31 °F,85 %,SSE,13 mph,0 mph,29.00 in,0.0 in,Cloudy
2025-02-01,12:47 AM,36 °F,30 °F,81 %,SSE,12 mph,0 mph,28.98 in,0.0 in,Cloudy
2025-02-01,12:52 AM,35 °F,31 °F,85 %,SSE,13 mph,0 mph,28.99 in,0.0 in,Cloudy
2025-02-02,1:52 AM,36 °F,32 °F,86 %,SSE,9 mph,0 mph,28.97 in,0.0 in,Cloudy
2025-02-02,2:52 AM,36 °F,32 °F,86 %,SSE,9 mph,0 mph,28.96 in,0.0 in,Cloudy
2025-02-02,3:52 AM,36 °F,33 °F,89 %,SSE,8 mph,0 mph,28.96 in,0.0 in,Cloudy
2025-02-02,4:52 AM,36 °F,34 °F,93 %,S,7 mph,0 mph,28.95 in,0.0 in,Cloudy
2025-02-02,5:52 AM,36 °F,34 °F,93 %,S,7 mph,0 mph,28.95 in,0.0 in,Cloudy
2025-02-02,6:52 AM,36 °F,34 °F,93 %,S,6 mph,0 mph,28.95 in,0.0 in,Cloudy
2025-02-02,7:52 AM,36 °F,34 °F,93 %,S,6 mph,0 mph,28.96 in,0.0 in,Cloudy
2025-02-02,8:52 AM,36 °F,34 °F,93 %,SSW,5 mph,0 mph,28.97 in,0.0 in,Cloudy
2025-02-02,9:05 AM,37 °F,35 °F,93 %,S,3 mph,0 mph,28.98 in,0.0 in,Cloudy
2025-02-02,9:52 AM,38 °F,35 °F,89 %,CALM,0 mph,0 mph,28.98 in,0.0 in,Cloudy
2025-02-02,10:52 AM,40 °F,37 °F,89 %,S,5 mph,0 mph,28.98 in,0.0 in,Haze
2025-02-02,11:52 AM,41 °F,39 °F,93 %,SSW,6 mph,0 mph,29.00 in,0.0 in,Haze
2025-02-02,12:52 PM,43 °F,40 °F,89 %,CALM,0 mph,0 mph,28.99 in,0.0 in,Haze
2025-02-02,1:43 PM,47 °F,41 °F,80 %,S,7 mph,0 mph,28.98 in,0.0 in,Partly Cloudy
2025-02-02,1:52 PM,48 °F,41 °F,77 %,S,7 mph,0 mph,28.99 in,0.0 in,Fair
2025-02-02,2:52 PM,52 °F,42 °F,69 %,S,5 mph,0 mph,28.97 in,0.0 in,Fair
2025-02-02,3:52 PM,53 °F,41 °F,64 %,CALM,0 mph,0 mph,28.96 in,0.0 in,Fair
2025-02-02,4:52 PM,53 °F,42 °F,66 %,SSE,7 mph,0 mph,28.97 in,0.0 in,Fair
2025-02-02,5:52 PM,48 °F,41 °F,77 %,SE,6 mph,0 mph,28.98 in,0.0 in,Fair
2025-02-02,6:52 PM,44 °F,39 °F,82 %,ESE,6 mph,0 mph,28.98 in,0.0 in,Fair
2025-02-02,7:52 PM,41 °F,39 °F,93 %,ESE,8 mph,0 mph,28.98 in,0.0 in,Mostly Cloudy
2025-02-02,8:52 PM,42 °F,39 °F,89 %,ESE,7 mph,0 mph,28.98 in,0.0 in,Cloudy
2025-02-02,9:52 PM,41 °F,39 °F,93 %,SSE,7 mph,0 mph,28.97 in,0.0 in,Cloudy
2025-02-02,10:52 PM,44 °F,41 °F,89 %,SSE,7 mph,0 mph,28.95 in,0.0 in,Fair
2025-02-02,11:52 PM,42 °F,40 °F,92 %,SSE,7 mph,0 mph,28.93 in,0.0 in,Fair
2025-02-02,12:52 AM,41 °F,40 °F,96 %,SSE,5 mph,0 mph,28.93 in,0.0 in,Partly Cloudy
2025-02-03,1:52 AM,41 °F,39 °F,93 %,SSE,6 mph,0 mph,28.91 in,0.0 in,Fair
2025-02-03,2:52 AM,40 °F,39 °F,97 %,SSE,6 mph,0 mph,28.91 in,0.0 in,Mostly Cloudy
2025-02-03,3:52 AM,40 °F,39 °F,97 %,SSE,5 mph,0 mph,28.89 in,0.0 in,Mostly Cloudy
2025-02-03,4:52 AM,39 °F,38 °F,96 %,SSE,3 mph,0 mph,28.86 in,0.0 in,Fair
2025-02-03,5:52 AM,39 °F,38 °F,96 %,ESE,6 mph,0 mph,28.85 in,0.0 in,Fair
2025-02-03,6:52 AM,39 °F,38 °F,96 %,E,7 mph,0 mph,28.83 in,0.0 in,Fair
2025-02-03,7:52 AM,39 °F,38 °F,96 %,ESE,6 mph,0 mph,28.83 in,0.0 in,Fair
2025-02-03,8:52 AM,39 °F,38 °F,96 %,E,6 mph,0 mph,28.83 in,0.0 in,Fair
2025-02-03,9:52 AM,42 °F,39 °F,89 %,NE,7 mph,0 mph,28.86 in,0.0 in,Fair
2025-02-03,10:52 AM,44 °F,40 °F,85 %,ENE,8 mph,0 mph,28.86 in,0.0 in,Fair
2025-02-03,11:52 AM,46 °F,40 °F,79 %,ENE,7 mph,0 mph,28.88 in,0.0 in,Fair
2025-02-03,12:45 PM,47 °F,40 °F,77 %,NNE,14 mph,0 mph,28.88 in,0.0 in,Haze
2025-02-03,12:52 PM,46 °F,40 °F,79 %,NNE,14 mph,0 mph,28.89 in,0.0 in,Haze
2025-02-03,1:52 PM,42 °F,38 °F,85 %,NNE,10 mph,0 mph,28.90 in,0.0 in,Mist
2025-02-03,2:52 PM,38 °F,35 °F,89 %,N,20 mph,25 mph,28.95 in,0.0 in,Mist
2025-02-03,3:52 PM,38 °F,34 °F,86 %,NNE,14 mph,0 mph,28.99 in,0.0 in,Cloudy
2025-02-03,4:08 PM,37 °F,34 °F,89 %,N,16 mph,0 mph,29.00 in,0.0 in,Cloudy
2025-02-03,4:42 PM,36 °F,33 °F,89 %,N,16 mph,0 mph,29.03 in,0.0 in,Cloudy
2025-02-03,4:52 PM,36 °F,33 °F,89 %,NNE,15 mph,0 mph,29.04 in,0.0 in,Cloudy
2025-02-03,5:13 PM,36 °F,32 °F,86 %,N,15 mph,0 mph,29.07 in,0.0 in,Cloudy
2025-02-03,5:52 PM,36 °F,32 °F,86 %,N,15 mph,0 mph,29.10 in,0.0 in,Cloudy
2025-02-03,6:52 PM,35 °F,31 °F,85 %,N,14 mph,25 mph,29.15 in,0.0 in,Cloudy
2025-02-03,7:35 PM,35 °F,30 °F,82 %,N,15 mph,0 mph,29.18 in,0.0 in,Cloudy
2025-02-03,7:47 PM,36 °F,30 °F,81 %,N,15 mph,0 mph,29.19 in,0.0 in,Cloudy
2025-02-03,7:52 PM,34 °F,30 °F,85 %,N,14 mph,0 mph,29.19 in,0.0 in,Cloudy
2025-02-03,8:31 PM,34 °F,30 °F,85 %,N,16 mph,0 mph,29.22 in,0.0 in,Cloudy
2025-02-03,8:52 PM,34 °F,30 °F,85 %,N,14 mph,0 mph,29.24 in,0.0 in,Cloudy
2025-02-03,9:10 PM,34 °F,30 °F,85 %,NNW,14 mph,0 mph,29.26 in,0.0 in,Cloudy
2025-02-03,9:31 PM,34 °F,29 °F,82 %,N,14 mph,0 mph,29.26 in,0.0 in,Cloudy
2025-02-03,9:52 PM,34 °F,29 °F,82 %,N,10 mph,0 mph,29.25 in,0.0 in,Cloudy
2025-02-03,10:52 PM,33 °F,28 °F,82 %,NNW,15 mph,0 mph,29.29 in,0.0 in,Cloudy
2025-02-03,11:52 PM,31 °F,25 °F,79 %,NNW,16 mph,0 mph,29.32 in,0.0 in,Cloudy
2025-02-03,12:37 AM,28 °F,23 °F,81 %,N,14 mph,0 mph,29.34 in,0.0 in,Fair
2025-02-03,12:52 AM,28 °F,22 °F,78 %,N,16 mph,0 mph,29.34 in,0.0 in,Fair
2025-02-04,1:52 AM,25 °F,21 °F,85 %,NW,12 mph,0 mph,29.40 in,0.0 in,Fair
2025-02-04,2:52 AM,24 °F,20 °F,84 %,NNW,12 mph,0 mph,29.41 in,0.0 in,Fair
2025-02-04,3:52 AM,23 °F,19 °F,85 %,NW,15 mph,0 mph,29.43 in,0.0 in,Fair
2025-02-04,4:52 AM,20 °F,16 °F,85 %,NNW,17 mph,0 mph,29.44 in,0.0 in,Fair
2025-02-04,5:52 AM,18 °F,13 °F,81 %,NNW,16 mph,0 mph,29.46 in,0.0 in,Fair
2025-02-04,6:52 AM,16 °F,9 °F,74 %,N,21 mph,0 mph,29.46 in,0.0 in,Fair / Windy
2025-02-04,7:52 AM,14 °F,6 °F,71 %,N,16 mph,0 mph,29.48 in,0.0 in,Fair
2025-02-04,8:52 AM,13 °F,4 °F,67 %,N,18 mph,0 mph,29.49 in,0.0 in,Fair
2025-02-04,9:52 AM,14 °F,4 °F,64 %,N,14 mph,0 mph,29.51 in,0.0 in,Fair
2025-02-04,10:52 AM,17 °F,6 °F,62 %,NNE,16 mph,0 mph,29.52 in,0.0 in,Fair
2025-02-04,11:52 AM,19 °F,6 °F,57 %,NNE,12 mph,0 mph,29.53 in,0.0 in,Fair
2025-02-04,12:52 PM,21 °F,6 °F,53 %,N,12 mph,0 mph,29.53 in,0.0 in,Fair
2025-02-04,1:52 PM,24 °F,7 °F,48 %,NNE,12 mph,0 mph,29.51 in,0.0 in,Fair
2025-02-04,2:52 PM,23 °F,6 °F,48 %,N,12 mph,0 mph,29.50 in,0.0 in,Fair
2025-02-04,3:52 PM,24 °F,7 °F,48 %,NE,10 mph,0 mph,29.48 in,0.0 in,Fair
2025-02-04,4:52 PM,24 °F,6 °F,46 %,NE,13 mph,0 mph,29.50 in,0.0 in,Fair
2025-02-04,5:52 PM,23 °F,6 °F,48 %,ENE,12 mph,0 mph,29.48 in,0.0 in,Fair
2025-02-04,6:52 PM,22 °F,6 °F,51 %,ENE,12 mph,0 mph,29.49 in,0.0 in,Fair
2025-02-04,7:52 PM,21 °F,6 °F,53 %,ENE,10 mph,0 mph,29.50 in,0.0 in,Fair
2025-02-04,8:52 PM,21 °F,6 °F,53 %,ENE,13 mph,0 mph,29.49 in,0.0 in,Fair
2025-02-04,9:52 PM,21 °F,7 °F,55 %,ENE,12 mph,0 mph,29.48 in,0.0 in,Fair
2025-02-04,10:52 PM,21 °F,7 °F,55 %,ENE,15 mph,0 mph,29.47 in,0.0 in,Fair
2025-02-04,11:52 PM,21 °F,8 °F,57 %,ENE,13 mph,0 mph,29.47 in,0.0 in,Fair
2025-02-04,12:52 AM,20 °F,8 °F,60 %,E,12 mph,0 mph,29.46 in,0.0 in,Fair
2025-02-05,1:52 AM,20 °F,8 °F,60 %,ENE,12 mph,0 mph,29.46 in,0.0 in,Fair
2025-02-05,2:52 AM,19 °F,8 °F,62 %,ENE,13 mph,0 mph,29.45 in,0.0 in,Fair
2025-02-05,3:52 AM,19 °F,8 °F,62 %,ENE,16 mph,0 mph,29.43 in,0.0 in,Fair
2025-02-05,4:52 AM,19 °F,9 °F,65 %,E,15 mph,0 mph,29.41 in,0.0 in,Fair
2025-02-05,5:52 AM,19 °F,10 °F,68 %,ENE,13 mph,0 mph,29.40 in,0.0 in,Cloudy
2025-02-05,6:52 AM,20 °F,12 °F,71 %,E,13 mph,0 mph,29.38 in,0.0 in,Cloudy
2025-02-05,7:52 AM,21 °F,14 °F,74 %,E,15 mph,0 mph,29.34 in,0.0 in,Cloudy
2025-02-05,8:52 AM,21 °F,15 °F,78 %,E,15 mph,0 mph,29.32 in,0.0 in,Cloudy
2025-02-05,9:52 AM,22 °F,16 °F,78 %,ESE,15 mph,0 mph,29.31 in,0.0 in,Cloudy
2025-02-05,10:52 AM,24 °F,17 °F,75 %,ESE,15 mph,0 mph,29.30 in,0.0 in,Cloudy
2025-02-05,11:52 AM,26 °F,19 °F,75 %,ESE,17 mph,0 mph,29.26 in,0.0 in,Cloudy
2025-02-05,12:00 PM,26 °F,19 °F,75 %,E,14 mph,0 mph,29.26 in,0.0 in,Cloudy
2025-02-05,12:52 PM,27 °F,20 °F,75 %,E,15 mph,0 mph,29.20 in,0.0 in,Cloudy
2025-02-05,1:52 PM,27 °F,22 °F,81 %,ESE,17 mph,0 mph,29.15 in,0.0 in,Haze
2025-02-05,2:35 PM,28 °F,24 °F,85 %,ESE,16 mph,0 mph,29.11 in,0.0 in,Mist
2025-02-05,2:52 PM,28 °F,24 °F,85 %,E,17 mph,24 mph,29.10 in,0.0 in,Mist
2025-02-05,3:23 PM,28 °F,25 °F,88 %,E,16 mph,0 mph,29.08 in,0.0 in,Mist
2025-02-05,3:52 PM,28 °F,24 °F,85 %,ESE,15 mph,0 mph,29.06 in,0.0 in,Cloudy
2025-02-05,4:52 PM,28 °F,25 °F,88 %,ESE,17 mph,0 mph,29.02 in,0.0 in,Mist
2025-02-05,5:01 PM,28 °F,25 °F,88 %,E,17 mph,0 mph,29.01 in,0.0 in,Mist
2025-02-05,5:16 PM,28 °F,25 °F,88 %,ESE,16 mph,0 mph,29.00 in,0.0 in,Mist
2025-02-05,5:52 PM,27 °F,26 °F,96 %,ESE,13 mph,0 mph,28.99 in,0.0 in,Mist
2025-02-05,6:15 PM,27 °F,26 °F,96 %,ESE,13 mph,0 mph,28.98 in,0.0 in,Mist
2025-02-05,6:31 PM,27 °F,26 °F,96 %,ESE,15 mph,0 mph,28.98 in,0.0 in,Mist
2025-02-05,6:45 PM,27 °F,26 °F,96 %,ESE,12 mph,0 mph,28.97 in,0.0 in,Mist
2025-02-05,6:52 PM,27 °F,26 °F,96 %,ESE,12 mph,0 mph,28.98 in,0.0 in,Mist
2025-02-05,7:22 PM,27 °F,27 °F,100 %,ESE,10 mph,0 mph,28.97 in,0.0 in,Mist
2025-02-05,7:39 PM,28 °F,27 °F,96 %,ESE,12 mph,0 mph,28.96 in,0.0 in,Mist
2025-02-05,7:52 PM,28 °F,27 °F,96 %,ESE,12 mph,0 mph,28.95 in,0.0 in,Mist
2025-02-05,8:34 PM,28 °F,27 °F,96 %,ESE,10 mph,0 mph,28.94 in,0.0 in,Mist
2025-02-05,8:42 PM,28 °F,27 °F,96 %,ESE,10 mph,0 mph,28.93 in,0.0 in,Mist
2025-02-05,8:52 PM,28 °F,27 °F,96 %,ESE,12 mph,0 mph,28.93 in,0.0 in,Mist
2025-02-05,9:52 PM,28 °F,27 °F,96 %,SE,10 mph,0 mph,28.91 in,0.0 in,Mist
2025-02-05,10:52 PM,29 °F,28 °F,96 %,ESE,6 mph,0 mph,28.90 in,0.0 in,Mist
2025-02-05,11:52 PM,29 °F,29 °F,100 %,SSE,3 mph,0 mph,28.89 in,0.0 in,Mist
2025-02-05,12:35 AM,29 °F,29 °F,100 %,CALM,0 mph,0 mph,28.90 in,0.0 in,Mist
2025-02-05,12:52 AM,29 °F,29 °F,100 %,CALM,0 mph,0 mph,28.89 in,0.0 in,Mist
2025-02-06,1:52 AM,29 °F,29 °F,100 %,W,5 mph,0 mph,28.89 in,0.0 in,Mist
2025-02-06,2:44 AM,29 °F,29 °F,100 %,W,7 mph,0 mph,28.88 in,0.0 in,Mist
2025-02-06,2:52 AM,29 °F,29 °F,100 %,W,8 mph,0 mph,28.89 in,0.0 in,Mist
2025-02-06,3:03 AM,29 °F,29 °F,100 %,W,9 mph,0 mph,28.89 in,0.0 in,Mist
2025-02-06,3:20 AM,29 °F,29 °F,100 %,W,9 mph,0 mph,28.90 in,0.0 in,Mist
2025-02-06,3:52 AM,29 °F,28 °F,96 %,W,13 mph,0 mph,28.90 in,0.0 in,Cloudy
2025-02-06,4:22 AM,29 °F,28 °F,96 %,W,14 mph,0 mph,28.89 in,0.0 in,Cloudy
2025-02-06,4:52 AM,29 °F,27 °F,92 %,W,17 mph,23 mph,28.92 in,0.0 in,Cloudy
2025-02-06,5:52 AM,29 °F,26 °F,89 %,WNW,16 mph,26 mph,28.94 in,0.0 in,Cloudy
2025-02-06,6:52 AM,28 °F,26 °F,92 %,WNW,16 mph,0 mph,28.96 in,0.0 in,Cloudy
2025-02-06,7:12 AM,28 °F,25 °F,88 %,WNW,23 mph,30 mph,28.96 in,0.0 in,Cloudy / Windy
2025-02-06,7:28 AM,28 °F,25 °F,88 %,WNW,18 mph,30 mph,28.97 in,0.0 in,Cloudy
2025-02-06,7:45 AM,27 °F,23 °F,85 %,WNW,21 mph,31 mph,28.99 in,0.0 in,Cloudy / Windy
2025-02-06,7:52 AM,27 °F,23 °F,85 %,WNW,22 mph,31 mph,28.99 in,0.0 in,Cloudy / Windy
2025-02-06,8:39 AM,27 °F,24 °F,89 %,WNW,18 mph,0 mph,29.03 in,0.0 in,Cloudy
2025-02-06,8:52 AM,27 °F,24 °F,89 %,WNW,18 mph,0 mph,29.05 in,0.0 in,Cloudy
2025-02-06,9:52 AM,28 °F,24 °F,85 %,WNW,24 mph,33 mph,29.08 in,0.0 in,Mostly Cloudy / Windy
2025-02-06,10:52 AM,28 °F,24 °F,85 %,WNW,22 mph,0 mph,29.09 in,0.0 in,Mostly Cloudy / Windy
2025-02-06,11:33 AM,28 °F,24 °F,85 %,WNW,21 mph,0 mph,29.10 in,0.0 in,Fair / Windy
2025-02-06,11:40 AM,28 °F,25 °F,88 %,WNW,22 mph,0 mph,29.10 in,0.0 in,Mostly Cloudy / Windy
2025-02-06,11:52 AM,28 °F,24 °F,85 %,WNW,18 mph,0 mph,29.10 in,0.0 in,Partly Cloudy
2025-02-06,12:52 PM,29 °F,25 °F,85 %,W,14 mph,0 mph,29.10 in,0.0 in,Partly Cloudy
2025-02-06,1:52 PM,32 °F,27 °F,82 %,WSW,14 mph,0 mph,29.09 in,0.0 in,Fair
2025-02-06,2:52 PM,35 °F,28 °F,76 %,W,16 mph,24 mph,29.10 in,0.0 in,Fair
2025-02-06,3:52 PM,36 °F,26 °F,67 %,W,14 mph,0 mph,29.09 in,0.0 in,Fair
2025-02-06,4:52 PM,37 °F,24 °F,59 %,W,18 mph,28 mph,29.10 in,0.0 in,Fair
2025-02-06,5:52 PM,35 °F,20 °F,54 %,W,21 mph,31 mph,29.11 in,0.0 in,Fair / Windy
2025-02-06,6:52 PM,32 °F,19 °F,59 %,W,14 mph,0 mph,29.12 in,0.0 in,Fair
2025-02-06,7:52 PM,31 °F,17 °F,57 %,W,17 mph,0 mph,29.15 in,0.0 in,Fair
2025-02-06,8:52 PM,28 °F,17 °F,63 %,WNW,13 mph,0 mph,29.18 in,0.0 in,Fair
2025-02-06,9:52 PM,28 °F,13 °F,53 %,NW,16 mph,25 mph,29.22 in,0.0 in,Fair
2025-02-06,10:52 PM,23 °F,11 °F,60 %,NW,10 mph,0 mph,29.25 in,0.0 in,Fair
2025-02-06,11:52 PM,23 °F,7 °F,50 %,NW,15 mph,0 mph,29.28 in,0.0 in,Fair
2025-02-06,12:52 AM,19 °F,8 °F,62 %,NNW,9 mph,0 mph,29.30 in,0.0 in,Fair
2025-02-07,1:52 AM,18 °F,7 °F,62 %,NNW,8 mph,0 mph,29.30 in,0.0 in,Fair
2025-02-07,2:52 AM,18 °F,7 °F,62 %,N,9 mph,0 mph,29.29 in,0.0 in,Fair
2025-02-07,3:52 AM,17 °F,7 °F,65 %,NNW,7 mph,0 mph,29.31 in,0.0 in,Fair
2025-02-07,4:52 AM,15 °F,8 °F,74 %,NNW,5 mph,0 mph,29.35 in,0.0 in,Fair
2025-02-07,5:52 AM,17 °F,9 °F,71 %,NW,3 mph,0 mph,29.37 in,0.0 in,Cloudy
2025-02-07,6:52 AM,18 °F,7 °F,62 %,NNW,3 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy
2025-02-07,7:52 AM,19 °F,6 °F,57 %,NNE,6 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2025-02-07,8:52 AM,19 °F,6 °F,57 %,N,6 mph,0 mph,29.39 in,0.0 in,Cloudy
2025-02-07,9:52 AM,19 °F,6 °F,57 %,CALM,0 mph,0 mph,29.40 in,0.0 in,Cloudy
2025-02-07,10:52 AM,21 °F,7 °F,55 %,CALM,0 mph,0 mph,29.40 in,0.0 in,Cloudy
2025-02-07,11:52 AM,23 °F,8 °F,53 %,VAR,5 mph,0 mph,29.41 in,0.0 in,Mostly Cloudy
2025-02-07,12:52 PM,25 °F,8 °F,49 %,S,3 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2025-02-07,1:52 PM,28 °F,9 °F,45 %,CALM,0 mph,0 mph,29.32 in,0.0 in,Fair
2025-02-07,2:52 PM,29 °F,9 °F,43 %,CALM,0 mph,0 mph,29.29 in,0.0 in,Fair
2025-02-07,3:52 PM,31 °F,9 °F,40 %,SE,7 mph,0 mph,29.27 in,0.0 in,Fair
2025-02-07,4:52 PM,32 °F,12 °F,44 %,ESE,7 mph,0 mph,29.26 in,0.0 in,Mostly Cloudy
2025-02-07,5:52 PM,31 °F,14 °F,50 %,ESE,8 mph,0 mph,29.24 in,0.0 in,Cloudy
2025-02-07,6:52 PM,27 °F,16 °F,63 %,ESE,8 mph,0 mph,29.23 in,0.0 in,Partly Cloudy
2025-02-07,7:52 PM,24 °F,16 °F,71 %,ESE,9 mph,0 mph,29.21 in,0.0 in,Fair
2025-02-07,8:52 PM,22 °F,16 °F,78 %,ESE,8 mph,0 mph,29.19 in,0.0 in,Fair
2025-02-07,9:52 PM,24 °F,16 °F,71 %,E,7 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
2025-02-07,10:52 PM,26 °F,17 °F,69 %,E,9 mph,0 mph,29.18 in,0.0 in,Cloudy
2025-02-07,11:52 PM,27 °F,17 °F,66 %,E,14 mph,0 mph,29.15 in,0.0 in,Cloudy
2025-02-07,12:52 AM,28 °F,17 °F,63 %,E,14 mph,0 mph,29.13 in,0.0 in,Cloudy
2025-02-08,1:52 AM,27 °F,18 °F,69 %,ESE,13 mph,0 mph,29.10 in,0.0 in,Cloudy
2025-02-08,2:52 AM,28 °F,18 °F,66 %,E,13 mph,0 mph,29.09 in,0.0 in,Cloudy
2025-02-08,3:52 AM,28 °F,19 °F,69 %,E,14 mph,0 mph,29.06 in,0.0 in,Cloudy
